Time,e_y,e_yaw,e_yawrate,e_beta
1.99,3.22890159054623e-10,-1.54432155386513e-11,3.27510703076369e-11,-2.32814419051478e-13
2,3.20077297999433e-10,-1.52635149658744e-11,3.17100355487244e-11,-2.29212004706137e-13
2.01,3.17534443183831e-10,-1.50835906340306e-11,3.06910701277259e-11,-2.25624018629837e-13
2.02,3.14670955958718e-10,-1.49424570271825e-11,2.96920198436944e-11,-2.22257387328491e-13
2.03,3.12143200176251e-10,-1.47908911216165e-11,2.87237210894534e-11,-2.18898330342572e-13
2.04,3.09499093020804e-10,-1.4625145552064e-11,2.78246308559449e-11,-2.12650346016665e-13
2.05,3.07107228536552e-10,-1.44558231507976e-11,2.69622318826524e-11,-2.06223979418268e-13
2.06,3.04543945617297e-10,-1.42900339119188e-11,2.61116702213096e-11,-2.01455573928879e-13
2.07,3.02193825518771e-10,-1.41374590059781e-11,2.52593520763371e-11,-1.99285527254023e-13
2.08,2.99703373229931e-10,-1.39801633808498e-11,2.44185816213655e-11,-1.98463286586441e-13
2.09,2.97432301010758e-10,-1.38263719897188e-11,2.35953856409693e-11,-1.98375515887821e-13
2.1,2.95011126638656e-10,-1.36858360815779e-11,2.27887872028591e-11,-1.98920110395069e-13
2.11,2.92644131150155e-10,-1.35656001240443e-11,2.200090963866e-11,-2.00071434629825e-13
2.12,2.90459212237693e-10,-1.34173300063462e-11,2.12607125290275e-11,-1.99886708733876e-13
2.13,2.88149948346472e-10,-1.32732787575995e-11,2.05670352323333e-11,-1.98278534025337e-13
2.14,2.86046741848622e-10,-1.31299369700185e-11,1.98840949270521e-11,-1.98128712553822e-13
2.15,2.83823631264113e-10,-1.29997469395817e-11,1.92112073140493e-11,-1.99217193178047e-13
2.16,2.81756840081471e-10,-1.28608368347527e-11,1.85483381633525e-11,-2.01456574824751e-13
2.17,2.79599454700019e-10,-1.27351803137134e-11,1.79083890326057e-11,-2.03593605972691e-13
2.18,2.77622369537767e-10,-1.26001000278779e-11,1.72815782261859e-11,-2.06071250849394e-13
2.19,2.75529821180953e-10,-1.24782497515682e-11,1.66727889468032e-11,-2.08049694868434e-13
2.2,2.73476352674606e-10,-1.23729265703977e-11,1.60720518456355e-11,-2.10276472881258e-13
2.21,2.71411337848804e-10,-1.22631840181678e-11,1.55046550688206e-11,-2.11150754481947e-13
2.22,2.69559485843729e-10,-1.21335845646121e-11,1.49849193092626e-11,-2.09917761014711e-13
2.23,2.67585065216736e-10,-1.20343751288622e-11,1.44916261099916e-11,-2.08201415955747e-13
2.24,2.65790056630522e-10,-1.1914598493889e-11,1.40068225425798e-11,-2.07761718810679e-13
2.25,2.63889354812363e-10,-1.17985329117449e-11,1.35486998704795e-11,-2.06875135278555e-13
2.26,2.62147636931331e-10,-1.16879241001227e-11,1.30932785789789e-11,-2.07291108477694e-13
